sexo,idade,renda_ind,escolaridade,regAdm,Cluster
1,21,957.76,4,30,0
2,45,1178.05,1,30,3
2,50,0.0,7,14,2
1,51,19547.93,5,14,1
2,45,0.0,2,28,3
1,45,1454.6,2,28,3
2,27,0.0,5,25,0
1,69,3078.8,4,25,2
2,59,0.0,4,25,3
2,18,0.0,4,25,0
1,51,0.0,2,14,3
2,60,1066.71,2,14,3
1,35,5400.0,7,8,4
2,36,8600.0,7,8,4
2,71,3033.3,5,1,2
2,73,3317.67,5,1,2
2,57,0.0,5,3,3
1,38,1149.32,5,1,2
2,36,1915.53,5,1,0
2,35,0.0,4,21,0
2,18,0.0,4,21,0
1,38,0.0,5,21,0
2,38,0.0,7,1,4
1,37,0.0,5,14,0
2,36,38.31,5,14,0
2,42,8619.87,7,1,4
1,53,0.0,5,14,2
1,19,1735.86,5,14,0
1,33,0.0,6,28,0
2,55,1163.68,2,28,3
2,34,0.0,4,28,0
1,53,0.0,8,28,4
2,45,1100.0,5,12,2
1,21,0.0,5,12,0
1,53,1100.0,3,12,3
1,27,0.0,7,23,4
2,40,0.0,6,5,0
2,55,0.0,1,25,3
2,27,1066.71,5,25,0
1,19,0.0,5,25,0
1,63,775.79,1,25,3
2,64,2909.21,7,20,2
1,27,0.0,7,20,4
1,61,0.0,7,20,2
1,27,0.0,7,21,4
1,29,0.0,6,21,0
2,27,0.0,5,21,0
2,53,1075.14,5,21,2
1,45,1300.0,4,32,0
2,43,1200.0,4,32,0
1,18,0.0,2,5,0
2,59,0.0,1,5,3
1,35,0.0,5,5,0
1,62,1454.6,4,3,2
2,64,0.0,8,3,2
1,53,7200.0,8,9,1
2,37,2000.0,4,9,0
1,35,1687.86,7,2,4
2,51,4766.09,5,2,2
1,31,1893.21,7,2,4
1,32,0.0,6,5,4
2,65,3412.46,5,5,2
1,79,5687.43,5,5,2
1,43,0.0,7,22,4
1,27,8824.6,7,1,4
1,71,0.0,3,22,3
2,39,4788.82,7,22,4
2,30,1288.4,5,6,0
2,38,0.0,2,14,3
1,18,1436.65,5,22,0
2,25,0.0,5,22,0
1,26,0.0,5,22,0
1,32,6448.94,7,19,4
2,67,0.0,5,19,3
2,25,1100.0,7,8,4
1,50,0.0,7,6,2
1,40,0.0,7,6,4
2,28,9577.64,7,16,4
2,52,36299.25,7,16,1
1,56,28732.91,7,16,1
2,30,1100.0,5,4,0
1,39,2100.0,5,4,2
1,31,12738.26,7,1,1
2,30,3160.62,7,1,4
2,34,28437.17,7,1,1
1,35,23697.64,7,1,1
1,39,3006.18,7,14,4
2,37,500.85,6,15,0
1,35,2504.25,5,15,0
1,51,0.0,3,15,3
2,38,0.0,7,2,4
1,40,0.0,5,2,2
2,72,1090.19,2,12,3
2,40,0.0,3,12,3
2,19,0.0,6,12,0
1,40,4955.4,7,10,4
1,31,2973.24,7,10,4
1,66,3909.59,5,11,2
2,55,7915.01,7,18,2
1,58,15166.49,7,18,1
1,63,8035.24,5,15,2
2,59,0.0,2,15,3
2,31,0.0,7,15,0
2,35,0.0,7,15,0
1,75,0.0,4,5,3
2,56,0.0,5,13,3
1,55,2203.74,5,13,2
2,56,0.0,7,1,2
1,29,9577.64,7,1,4
1,68,0.0,7,1,2
2,41,2369.76,5,1,2
2,65,0.0,7,22,2
1,74,0.0,7,22,2
2,40,0.0,7,1,4
1,25,0.0,6,10,0
2,43,0.0,7,10,4
1,50,0.0,7,10,2
2,30,14218.58,7,1,1
2,42,7928.64,7,3,4
1,56,1090.19,1,3,3
1,41,0.0,7,3,4
1,58,28732.91,7,1,1
1,46,1600.0,5,4,2
2,38,1200.0,7,4,4
1,25,1090.19,6,10,4
1,32,1783.94,6,10,4
2,60,1783.94,4,10,3
2,57,2477.7,5,10,2
1,28,0.0,7,1,4
2,29,0.0,7,1,4
1,20,0.0,5,4,0
2,27,0.0,6,4,0
2,60,0.0,5,4,3
1,28,2504.25,7,4,4
1,62,7011.9,5,4,2
1,21,2455.37,2,25,0
2,27,0.0,7,26,0
1,23,0.0,5,26,0
2,56,5076.15,7,1,2
2,21,1053.54,6,1,0
2,80,0.0,2,10,3
2,40,0.0,7,22,0
1,28,0.0,7,22,4
1,45,0.0,7,22,4
2,22,0.0,7,22,0
2,31,1466.1,5,7,0
2,56,4398.29,7,7,2
1,41,17062.3,7,1,1
2,37,11374.87,7,1,4
1,40,2203.74,6,19,4
2,39,2203.74,5,19,0
1,51,0.0,4,13,2
1,50,0.0,2,13,3
1,48,0.0,4,13,2
2,36,0.0,7,27,0
1,39,0.0,7,27,4
1,40,11972.05,7,27,4
2,40,0.0,2,27,3
1,40,0.0,7,27,4
2,35,0.0,7,27,0
1,52,0.0,5,15,2
2,21,0.0,6,15,0
1,19,0.0,3,15,0
2,43,0.0,7,15,0
1,77,2900.0,8,12,1
2,74,0.0,2,12,3
2,33,7583.24,7,1,4
2,40,0.0,7,10,4
1,49,0.0,7,10,4
2,26,0.0,7,10,0
2,57,2203.74,5,3,2
1,60,2203.74,5,3,2
2,26,0.0,5,9,0
2,20,0.0,6,9,0
1,24,0.0,6,9,0
1,48,0.0,4,9,2
1,37,1800.0,2,12,3
2,65,2133.42,5,14,2
1,63,1163.68,5,14,2
1,27,0.0,6,1,4
1,59,4500.0,5,8,2
1,50,0.0,3,9,3
1,29,2008.81,7,9,4
1,27,0.0,6,9,0
2,51,251.1,7,9,2
2,42,4856.29,6,27,4
1,19,0.0,6,27,0
2,29,903.96,6,9,0
1,33,1205.29,5,9,0
2,70,0.0,2,1,3
2,40,0.0,5,1,0
1,66,0.0,3,1,3
1,57,0.0,8,1,2
1,42,0.0,8,1,4
1,52,2133.42,3,3,3
2,39,0.0,4,3,3
1,41,3400.0,3,4,2
1,18,0.0,5,4,0
2,40,600.0,5,4,0
1,21,0.0,5,4,0
2,55,3160.62,7,20,2
1,43,1710.44,5,21,0
2,34,1759.31,5,21,0
1,28,1985.37,7,2,4
2,27,250.43,7,2,4
2,41,4496.02,7,26,4
1,42,0.0,5,26,0
1,24,0.0,5,3,0
2,35,0.0,7,18,0
1,37,0.0,7,18,4
1,45,0.0,7,1,4
2,42,0.0,7,1,4
1,51,0.0,5,25,2
2,33,0.0,7,12,0
2,67,2279.48,1,17,3
2,26,0.0,5,14,0
1,21,0.0,5,14,0
2,51,3685.0,7,33,4
1,45,4363.81,7,33,4
1,23,0.0,7,16,4
2,25,0.0,6,16,0
1,77,0.0,7,16,2
2,62,0.0,7,16,2
2,49,0.0,7,16,2
1,45,1172.88,2,25,3
2,36,1075.14,2,25,3
1,32,0.0,5,28,0
2,48,0.0,7,6,2
1,49,1288.4,2,6,3
2,32,0.0,3,14,0
1,42,8727.62,7,1,1
2,38,5818.41,7,1,4
1,23,0.0,7,8,4
1,55,0.0,7,8,2
2,55,0.0,5,8,3
2,66,2107.08,4,12,3
1,66,0.0,7,11,2
2,55,0.0,8,11,2
2,25,0.0,5,3,0
2,33,0.0,8,3,4
2,28,0.0,6,3,0
1,22,0.0,4,3,0
2,34,1635.28,6,23,0
1,40,2913.78,6,23,4
2,25,0.0,7,30,0
1,62,0.0,7,30,2
2,44,6129.16,7,30,4
1,57,0.0,7,10,2
2,54,0.0,7,10,2
1,49,0.0,6,6,2
2,37,1288.4,5,6,0
1,53,8619.87,7,22,4
2,24,0.0,3,26,0
1,24,0.0,5,26,0
2,60,0.0,7,16,2
1,56,25859.62,7,16,1
1,30,0.0,7,1,4
2,31,0.0,7,1,4
2,77,1205.05,8,2,2
1,80,1110.89,2,2,3
1,54,7014.5,7,18,2
2,49,7014.5,7,18,4
1,21,0.0,6,18,0
2,62,2843.72,3,18,3
2,30,3033.3,6,18,0
2,49,0.0,5,3,2
1,54,0.0,4,3,2
2,76,0.0,5,10,3
1,79,0.0,4,10,3
2,68,0.0,1,9,3
1,73,1104.85,1,9,3
1,24,1406.17,5,15,0
2,35,1205.29,5,15,0
1,20,1245.46,3,15,0
2,52,0.0,5,12,2
2,27,0.0,5,12,0
1,51,0.0,4,12,2
2,76,3831.06,5,1,2
1,39,14366.46,7,22,1
2,23,2150.27,6,21,0
2,50,3420.89,7,21,4
2,33,2248.01,7,6,4
1,58,1075.14,2,6,3
2,61,2052.53,2,6,3
1,32,2248.01,7,6,4
1,36,0.0,7,1,4
2,20,0.0,4,21,0
2,53,0.0,5,21,3
2,60,1042.7,7,18,2
2,31,806.37,2,32,0
1,43,1402.38,3,32,0
2,61,2180.18,7,1,2
2,27,3791.62,7,1,4
1,26,0.0,7,22,4
2,60,9697.36,7,22,2
1,68,9697.36,7,22,1
1,29,0.0,5,2,0
2,26,1803.06,7,2,4
2,23,1066.71,5,25,0
1,32,1066.71,3,25,0
1,26,0.0,5,6,0
2,19,0.0,5,6,0
2,45,0.0,2,6,3
1,48,0.0,2,6,3
1,40,7234.89,5,27,4
1,49,0.0,1,28,3
1,40,0.0,7,30,4
2,39,0.0,6,30,0
2,22,766.21,5,30,0
2,26,0.0,5,30,0
2,43,3323.15,5,14,2
2,24,2545.09,7,27,0
2,28,5629.34,7,27,4
1,57,10901.88,7,27,1
2,55,10901.88,7,27,2
2,34,146.61,6,1,0
2,46,0.0,2,32,3
1,49,1202.04,2,32,3
1,50,9098.76,7,30,4
2,45,0.0,3,30,3
2,35,0.0,7,18,0
2,40,5411.37,6,17,4
1,33,1915.53,5,17,0
2,22,478.88,5,17,0
2,24,0.0,5,13,0
1,36,0.0,5,13,0
2,19,1075.14,5,26,0
1,21,1075.14,5,26,0
2,27,1270.62,6,14,0
1,35,1954.79,4,14,0
1,44,0.0,8,9,4
2,46,0.0,2,9,3
1,34,8619.87,7,1,4
1,26,775.79,2,25,0
2,22,346.2,3,25,0
2,41,0.0,5,18,0
1,48,7583.24,7,18,4
2,72,17455.24,7,20,1
1,34,7757.89,7,1,4
2,31,4848.68,7,1,4
1,53,8619.87,7,27,4
1,25,0.0,5,27,0
2,51,0.0,5,27,0
1,40,2394.41,4,30,0
2,33,0.0,4,30,0
2,34,0.0,5,18,0
1,35,0.0,7,18,4
1,80,11636.83,7,1,1
1,42,1939.47,7,1,4
2,39,0.0,7,20,0
2,18,0.0,4,32,0
1,45,1500.0,4,32,0
2,43,375.0,3,32,0
1,41,0.0,7,26,4
2,41,0.0,5,26,0
1,20,0.0,6,18,0
2,50,46.92,1,14,3
2,79,46.92,1,14,3
1,47,0.0,7,30,4
2,42,0.0,7,30,0
2,23,0.0,7,30,0
1,53,242.43,2,33,3
1,48,14845.34,7,1,1
1,28,3005.1,6,2,4
2,23,0.0,6,2,0
1,29,0.0,7,10,4
2,56,0.0,7,10,2
2,26,0.0,7,18,0
1,29,0.0,7,18,4
1,20,0.0,5,21,0
2,37,0.0,3,21,0
2,59,0.0,5,21,3
2,55,3649.44,7,30,2
1,52,9716.03,7,30,4
2,18,0.0,6,30,0
1,67,242.43,2,7,3
1,60,13270.68,7,1,1
2,60,11374.87,5,1,2
1,55,0.0,5,26,2
2,52,0.0,5,26,0
2,23,0.0,6,26,0
1,25,14366.46,7,1,1
2,69,7662.11,7,1,1
1,70,9577.64,7,1,1
2,21,0.0,7,1,0
1,39,0.0,4,6,0
2,38,0.0,7,6,4
2,20,0.0,6,6,0
1,58,0.0,5,10,2
1,24,3791.62,5,1,4
1,58,1702.89,4,32,2
2,46,2424.34,7,12,4
1,42,0.0,7,12,4
2,38,0.0,5,2,0
2,30,3200.13,7,20,4
1,52,1004.4,3,15,3
2,76,1104.85,2,15,3
1,33,2036.45,5,20,0
2,43,3103.15,7,20,4
1,43,3878.94,7,20,4
2,38,0.0,7,20,0
1,22,0.0,5,1,0
2,35,0.0,5,28,0
2,36,0.0,5,28,0
2,71,1101.87,2,2,3
1,32,3200.13,7,26,4
2,33,1600.06,7,26,0
1,30,150.66,5,9,0
2,66,150.66,1,9,3
1,28,2443.49,5,25,0
2,32,361.64,2,25,0
2,50,0.0,7,16,2
2,18,0.0,4,16,0
1,61,14366.46,7,16,1
1,47,3394.08,5,12,2
2,45,0.0,2,12,3
2,67,0.0,2,2,3
1,41,0.0,5,2,2
1,75,0.0,2,2,3
2,30,0.0,5,10,0
1,24,0.0,7,10,4
1,36,4405.71,7,1,4
1,36,3352.17,7,1,4
2,30,891.97,5,3,0
2,57,1075.14,2,7,3
2,40,0.0,4,15,0
1,23,0.0,4,15,0
1,48,0.0,4,15,2
1,67,3981.2,5,27,2
2,63,3412.46,5,27,2
2,36,0.0,7,1,4
1,36,1807.93,7,15,4
2,60,1104.85,3,15,3
1,61,0.0,3,15,3
1,61,14366.46,7,1,1
2,23,957.76,6,1,0
2,31,1062.8,4,13,0
1,44,0.0,2,13,3
1,27,0.0,7,30,0
2,52,0.0,2,30,3
1,19,0.0,5,30,0
2,23,0.0,6,30,0
2,31,4788.82,7,1,4
1,30,7662.11,7,1,4
2,75,1090.19,2,23,3
1,69,0.0,3,19,3
2,67,3005.1,5,19,2
2,36,1387.51,5,3,0
1,42,2576.81,5,3,2
2,42,0.0,3,20,3
1,52,11636.83,7,20,1
1,56,1104.85,5,12,2
2,61,1104.85,5,12,2
1,51,8140.99,5,27,2
2,36,861.99,2,27,0
2,43,0.0,7,3,4
1,33,3964.32,7,27,4
2,34,0.0,7,17,0
1,35,0.0,6,17,0
2,22,1161.97,6,12,0
1,18,0.0,5,20,0
1,42,0.0,7,20,4
2,40,0.0,7,20,0
2,66,0.0,7,27,2
1,56,0.0,7,27,4
1,62,1452.47,2,6,3
1,36,0.0,7,6,4
2,61,1452.47,2,6,3
2,20,0.0,6,30,0
2,49,0.0,7,30,0
2,37,2003.4,6,3,4
2,57,8000.0,7,8,2
1,32,0.0,7,8,4
2,35,0.0,7,26,0
1,45,0.0,7,26,4
1,30,10535.4,6,1,4
2,30,4214.16,7,1,4
2,33,239.44,5,1,0
1,35,0.0,5,1,0
1,43,1700.0,2,6,3
1,20,0.0,6,6,0
2,38,1100.0,3,6,3
2,31,1332.26,8,17,4
2,35,225.38,6,17,0
2,63,0.0,1,17,3
2,44,0.0,5,13,0
1,50,0.0,5,13,2
1,38,0.0,7,6,4
2,33,0.0,7,6,0
2,71,0.0,7,10,2
2,50,0.0,7,10,2
1,34,0.0,7,10,4
1,21,0.0,6,10,0
2,42,0.0,5,2,2
1,40,0.0,7,2,4
2,76,0.0,2,2,3
1,56,13576.3,7,22,1
2,59,0.0,7,22,2
1,63,2133.42,7,25,2
1,43,1066.71,3,25,0
2,35,1163.68,5,25,0
1,21,2715.26,7,25,4
2,55,901.53,2,32,3
1,34,19155.28,7,1,1
2,28,4788.82,7,1,4
2,60,2008.81,3,5,3
1,67,6528.63,5,5,2
1,60,1200.0,3,8,3
1,34,11892.96,7,6,1
2,62,0.0,1,6,3
2,32,0.0,5,3,0
2,65,0.0,3,3,3
2,20,4788.82,6,16,4
2,49,25476.52,7,16,1
2,24,5267.7,7,16,4
2,41,2477.7,7,23,4
1,45,4788.82,7,1,4
2,69,6704.35,7,1,2
2,42,5746.58,7,1,4
2,39,0.0,5,5,0
1,39,1101.87,5,5,2
1,47,2800.0,5,32,0
1,28,2909.21,5,1,4
2,34,1200.0,5,8,0
1,37,3400.0,7,8,4
2,24,9697.36,7,20,4
1,29,0.0,7,20,4
2,72,0.0,7,1,2
1,39,0.0,7,3,4
2,37,2036.45,7,3,4
1,41,0.0,5,6,2
1,38,991.08,5,6,2
1,59,1090.19,5,6,2
1,41,1807.93,5,9,2
2,34,150.66,5,9,0
1,31,1759.31,5,14,0
2,28,1759.31,5,14,0
1,33,5267.7,7,1,4
2,72,0.0,5,3,3
1,43,0.0,2,14,3
2,27,215.03,2,14,0
2,42,0.0,7,21,0
1,43,0.0,5,21,0
2,40,1124.89,3,14,3
2,47,251.19,3,31,3
2,31,0.0,3,27,0
1,42,2443.49,7,27,4
2,29,3013.21,7,15,4
2,64,0.0,5,15,3
1,35,0.0,5,15,0
2,39,0.0,7,17,0
1,38,0.0,7,17,4
2,35,8140.99,7,16,4
1,68,10439.63,7,16,1
1,34,0.0,7,30,4
2,38,0.0,7,30,0
1,40,0.0,2,8,3
1,65,150.0,2,8,3
1,39,0.0,2,8,3
2,42,0.0,5,8,0
2,62,300.0,2,8,3
1,42,0.0,7,19,4
2,49,0.0,7,19,0
2,43,0.0,5,26,0
2,64,0.0,2,26,3
1,70,1075.14,1,26,3
2,31,11374.87,7,1,4
2,60,14218.58,7,1,1
2,55,6704.35,7,29,2
1,63,0.0,7,30,2
2,59,0.0,4,30,3
2,23,0.0,6,1,0
1,51,11374.87,7,1,1
1,52,0.0,7,10,2
2,45,0.0,5,10,0
1,73,30332.98,7,18,1
2,68,18958.11,5,18,1
1,71,0.0,5,8,2
2,67,1100.0,1,8,3
2,27,363.65,5,9,0
1,34,2909.21,5,9,4
2,56,145.46,2,9,3
1,31,0.0,2,4,0
2,25,371.66,2,4,0
2,42,33940.75,7,22,1
1,80,1075.14,3,26,3
2,75,1075.14,3,26,3
1,62,0.0,7,6,2
2,62,0.0,7,6,2
2,33,0.0,5,21,0
1,61,0.0,5,21,2
2,74,0.0,1,32,3
2,56,2203.74,7,32,2
1,34,12322.77,7,1,1
2,34,4265.57,7,1,4
1,20,0.0,4,28,0
2,18,0.0,5,28,0
2,49,0.0,5,2,2
1,49,7757.89,7,20,4
2,42,0.0,5,20,0
1,57,1954.79,4,3,2
2,48,0.0,8,3,4
2,52,1923.26,5,13,2
1,28,3856.55,6,13,4
1,30,9577.64,7,1,4
2,27,2873.29,4,1,0
2,22,0.0,5,15,0
2,52,0.0,2,15,3
1,19,0.0,4,15,0
2,25,0.0,5,15,0
1,48,6635.34,7,1,1
2,41,0.0,5,1,2
1,40,22303.92,7,20,1
2,38,0.0,6,20,0
2,38,5139.6,7,20,4
2,36,0.0,7,6,4
1,30,0.0,7,6,4
2,69,2203.74,2,12,3
1,71,3013.21,5,3,2
2,71,0.0,7,3,2
1,34,0.0,5,3,0
1,34,0.0,5,2,0
2,51,1896.22,3,2,3
2,21,146.61,4,3,0
1,22,1133.78,2,3,0
2,38,0.0,7,27,0
2,33,0.0,5,26,0
1,37,0.0,7,26,4
2,29,533.35,6,3,0
2,56,0.0,3,3,3
2,25,0.0,4,3,0
2,52,242.43,2,14,3
1,35,145.46,3,14,0
1,59,1066.71,2,14,3
1,57,1486.62,2,6,3
1,36,7300.0,7,8,4
2,60,8500.0,7,8,2
1,51,11493.17,7,16,1
2,48,0.0,4,16,3
1,25,0.0,5,32,0
2,45,0.0,1,32,3
1,40,0.0,2,4,3
1,48,0.0,8,30,4
1,20,0.0,4,30,0
1,38,0.0,8,30,4
2,40,0.0,8,30,0
1,28,0.0,3,30,0
1,65,0.0,8,30,2
1,20,0.0,8,30,4
1,60,4739.53,7,27,2
1,28,3317.67,5,27,0
1,33,4363.81,5,22,4
2,32,2909.21,7,22,4
1,45,3791.62,7,27,4
2,47,2843.72,7,27,4
2,58,0.0,5,6,3
1,29,0.0,7,30,0
1,31,0.0,5,30,0
1,28,0.0,5,26,0
1,29,1710.44,5,26,0
2,43,1300.0,2,3,3
1,73,7583.24,7,1,1
2,73,3317.67,7,1,2
1,34,7662.11,7,22,4
1,32,0.0,4,24,0
2,30,0.0,4,24,0
2,72,1812.95,2,9,3
1,36,0.0,7,11,4
2,37,0.0,7,11,0
2,27,0.0,7,1,4
2,53,0.0,2,13,3
1,60,0.0,1,13,3
2,42,250.43,4,6,3
1,26,0.0,3,6,0
1,39,9773.97,7,27,4
2,40,9773.97,7,27,4
1,32,1066.71,4,25,0
1,18,0.0,4,25,0
2,35,242.43,3,25,0
1,43,1357.63,4,26,0
2,32,145.46,5,26,0
2,40,7928.64,5,2,2
1,61,3536.17,3,2,3
2,37,14546.04,7,18,4
1,43,18424.98,7,18,1
1,65,11493.17,7,20,1
1,50,8619.87,7,20,4
2,47,6895.9,7,20,4
1,22,0.0,5,29,0
1,39,0.0,5,29,0
1,28,0.0,5,29,0
1,41,0.0,7,29,4
2,45,0.0,5,29,0
1,26,0.0,5,13,0
2,45,0.0,5,1,2
1,49,11636.83,7,11,1
2,45,8727.62,7,11,4
2,38,900.0,5,8,0
1,43,5900.0,7,8,4
2,27,1075.14,4,25,0
1,32,2443.49,4,25,0
2,55,1527.33,8,33,4
1,42,0.0,5,3,2
2,40,0.0,5,3,0
1,18,0.0,5,21,0
2,53,0.0,3,21,3
1,23,0.0,5,21,0
1,38,3128.09,5,30,0
2,37,1042.7,5,30,0
1,39,1004.4,7,4,4
2,33,1004.4,6,4,0
2,54,0.0,2,15,3
1,39,1940.13,3,7,2
2,28,175.93,3,7,0
2,44,0.0,8,12,4
1,20,0.0,6,12,0
1,53,0.0,8,12,4
2,24,0.0,7,12,0
2,31,1904.23,5,9,0
2,29,1229.09,2,9,0
1,49,4017.62,7,4,2
2,49,1506.61,5,4,2
2,37,0.0,7,20,0
1,42,5818.41,5,20,4
2,43,2501.92,5,33,0
2,25,0.0,5,33,0
1,23,1832.8,4,33,0
2,38,0.0,5,1,0
1,38,0.0,5,1,2
2,39,7590.83,7,1,4
1,40,9479.06,7,1,1
1,23,0.0,6,9,0
2,45,0.0,4,9,3
2,22,0.0,7,9,0
1,29,0.0,5,14,0
1,25,0.0,7,14,4
2,18,0.0,2,14,0
2,19,0.0,4,14,0
2,59,1090.19,2,6,3
2,44,0.0,5,30,0
2,45,12606.57,6,20,2
1,33,2500.0,7,12,4
2,25,1101.87,5,19,0
1,30,1803.06,7,19,4
2,71,0.0,5,10,3
1,70,0.0,5,10,2
2,59,0.0,8,6,2
1,53,1075.14,2,6,3
2,25,1417.23,3,6,0
2,45,0.0,7,19,0
1,44,0.0,5,19,0
1,21,0.0,6,19,0
2,60,23944.09,7,1,1
2,45,3964.32,7,3,2
1,32,0.0,4,15,0
1,65,0.0,2,15,3
2,32,0.0,5,1,0
2,44,0.0,7,19,0
1,55,0.0,2,19,3
1,20,0.0,6,19,0
2,25,0.0,7,19,0
1,30,0.0,7,18,4
1,26,0.0,5,10,0
1,20,0.0,6,10,0
1,64,3420.89,5,10,2
2,63,2150.27,5,10,2
1,18,0.0,5,17,0
2,41,0.0,5,17,0
1,37,1163.1,2,17,3
2,44,0.0,7,11,4
1,59,12706.16,7,11,1
1,19,0.0,3,4,0
2,51,2008.81,5,4,2
1,32,0.0,5,4,0
2,44,1842.5,6,14,2
2,18,0.0,5,14,0
1,46,2521.31,7,14,4
2,25,0.0,5,1,0
1,37,15166.49,7,1,1
1,50,1939.47,4,25,2
1,22,1066.71,5,25,0
2,26,145.46,5,25,0
2,46,1454.6,2,25,3
2,35,6704.35,7,16,4
2,54,0.0,5,12,3
2,52,0.0,4,20,3
2,46,1602.72,5,17,2
1,53,0.0,7,5,2
1,33,3352.17,7,1,4
2,36,3831.06,7,1,4
2,63,0.0,4,1,3
1,68,13408.69,7,1,1
2,23,2202.86,6,1,0
1,72,0.0,5,24,2
1,29,1076.41,3,24,0
2,68,0.0,7,24,2
2,52,4788.82,7,1,2
2,71,3831.06,5,1,2
2,34,2477.7,6,3,4
1,32,0.0,6,3,4
1,70,2715.26,5,20,2
2,60,0.0,8,20,2
2,24,0.0,4,30,0
1,24,2873.29,3,30,0
1,57,0.0,5,3,2
2,53,0.0,5,3,2
2,63,8140.99,3,1,2
1,73,2133.42,2,33,3
2,71,0.0,2,33,3
1,25,0.0,7,26,0
2,46,0.0,7,26,0
1,54,10555.88,5,26,2
2,44,0.0,7,27,0
1,59,0.0,5,27,2
2,40,1551.58,5,28,0
2,18,193.95,4,28,0
2,44,0.0,7,11,4
2,41,0.0,7,11,4
2,62,4620.26,5,3,2
1,51,0.0,7,3,2
2,46,0.0,7,18,0
1,48,0.0,7,18,4
2,26,0.0,7,1,4
1,26,0.0,6,22,0
2,55,12606.57,7,22,1
1,65,23273.66,7,22,1
2,34,375.0,2,32,0
1,41,1300.0,3,32,0
2,40,0.0,5,27,0
1,47,8307.87,7,27,4
2,48,0.0,5,3,2
1,50,0.0,5,3,2
1,42,2873.29,7,1,4
2,71,10535.4,6,1,1
1,61,0.0,5,10,2
2,60,0.0,5,10,3
1,30,1053.54,2,31,0
2,25,0.0,5,31,0
1,41,2107.08,3,31,0
2,22,0.0,5,3,0
1,23,0.0,5,3,0
1,25,1053.54,5,30,0
1,21,1532.42,5,30,0
1,22,1532.42,5,30,0
2,27,550.71,5,31,0
1,44,27152.6,7,16,1
1,77,22028.57,5,16,1
2,42,0.0,7,16,0
2,71,0.0,7,16,2
1,24,1466.1,5,27,0
2,57,0.0,1,27,3
1,25,2008.81,1,15,0
1,59,1100.0,2,12,3
1,31,0.0,7,10,4
2,36,2369.76,7,16,4
1,36,2843.72,7,16,4
1,49,7757.89,7,22,4
2,35,5818.41,8,22,4
2,23,0.0,4,10,0
2,18,0.0,4,10,0
1,75,1090.19,2,10,3
1,36,0.0,4,10,0
1,43,0.0,7,10,4
1,49,5864.38,7,10,4
1,60,0.0,7,27,2
2,39,0.0,7,27,0
1,18,1004.4,5,15,0
2,42,0.0,4,15,0
2,71,0.0,5,3,3
1,70,0.0,7,3,2
1,73,0.0,7,1,2
2,21,0.0,6,1,0
1,71,9577.64,7,24,1
2,62,0.0,7,24,2
1,37,4788.82,8,24,4
1,45,0.0,7,20,4
1,27,0.0,5,3,0
2,41,10000.0,7,8,4
1,49,15000.0,7,8,1
1,42,0.0,7,18,4
1,50,0.0,7,18,4
2,51,1392.79,3,25,3
2,25,1309.14,5,26,0
1,30,1745.52,5,26,0
1,24,0.0,5,10,0
2,67,0.0,5,10,3
1,36,6704.35,7,22,4
2,33,3831.06,7,22,4
2,52,301.32,8,2,2
1,57,10667.09,7,16,1
2,65,5333.55,7,16,2
2,33,30000.0,7,12,1
1,28,0.0,7,12,4
1,41,19821.61,7,27,1
2,38,29732.41,7,27,1
2,28,0.0,3,5,0
1,49,3878.94,5,12,2
2,40,271.53,2,12,3
1,31,0.0,5,12,0
2,38,0.0,5,12,0
1,21,1551.58,2,25,0
2,19,0.0,4,25,0
1,39,15166.49,7,1,1
2,34,11374.87,7,1,4
1,33,5746.58,7,20,4
2,32,2681.74,6,20,0
1,68,1466.1,4,3,2
2,38,2932.19,6,3,4
2,20,0.0,6,1,0
1,45,9697.36,7,1,1
2,41,0.0,7,27,0
1,44,16615.74,7,27,1
2,46,525.0,2,12,3
1,19,0.0,6,12,0
1,48,0.0,2,12,3
2,23,0.0,3,12,0
1,20,2000.0,4,12,0
1,24,0.0,4,12,0
1,49,0.0,7,18,4
2,48,0.0,7,18,0
1,22,0.0,7,18,4
1,60,0.0,5,12,2
1,24,1939.47,5,12,0
2,75,14546.04,7,22,1
1,46,2909.21,7,22,4
2,41,19821.61,7,27,1
2,38,4691.5,7,10,4
2,63,1075.14,2,10,3
1,36,6010.2,7,2,4
2,31,0.0,7,20,0
2,56,7757.89,7,20,2
2,29,1090.19,6,6,0
1,30,1783.94,6,6,4
2,60,0.0,5,14,3
2,49,975.0,5,4,2
2,25,600.0,4,4,0
1,39,0.0,7,20,4
2,33,8339.73,5,20,4
1,74,15515.77,7,1,1
2,44,9479.06,7,30,4
1,18,0.0,6,30,0
1,45,4265.57,5,30,4
1,43,0.0,7,18,4
1,39,0.0,5,1,2
1,18,0.0,5,1,0
2,35,0.0,5,1,0
1,56,0.0,3,12,3
2,55,0.0,2,12,3
1,55,1745.52,4,11,2
2,46,2973.24,7,3,2
2,22,1189.3,5,3,0
2,22,2477.7,5,3,0
2,34,0.0,6,9,0
1,61,2200.0,2,9,3
2,47,1100.0,2,9,3
2,27,0.0,5,4,0
1,34,1958.59,3,4,0
2,66,0.0,8,30,2
1,67,0.0,7,30,2
2,34,172.4,5,30,0
1,36,0.0,5,30,0
2,67,2736.71,2,5,3
2,48,0.0,5,5,2
2,35,0.0,7,1,4
2,48,0.0,7,26,0
1,49,12217.46,7,26,1
